run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_baseline_seed42,15,training,"Agent_39fea trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,rest,Agent_b6137 took time to rest and feels more at peace.,hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_e8cbc trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_074b3 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,intent,Agent_df12c is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_c887d trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_a3ac5 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,15,rest,Agent_867dc took time to rest and feels more at peace.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_e6458 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_b37b9 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,15,training,"Agent_fc68c trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,15,pregnancy,Agent_e8cbc got pregnant from Agent_c887d.,,,42,baseline,sanity_52
sanity_52_baseline_seed42,16,intent,Agent_0ef32 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_2c1c9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_39fea trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,intent,Agent_b6137 is preparing to fight the Entity.,hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_93bd4 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,16,intent,Agent_e8cbc is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,intent,Agent_074b3 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,dialogue,"Agent_df12c talks with Agent_b37b9: ""Agent_df12c: ""Hey, Agent_b37b9. It's good to see you. Have you been okay?""""",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_c887d trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,dialogue,"Agent_a3ac5 talks with Agent_867dc: ""Agent_a3ac5: ""We need to come up with a plan.""""",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,16,intent,Agent_867dc is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_e6458 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,16,rest,Agent_b37b9 took time to rest and feels more at peace.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,16,training,"Agent_fc68c trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_0ef32 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,dialogue,"Agent_5cdf9 talks with Agent_e6458: ""Agent_5cdf9: ""Hey, Agent_e6458. Are you scared of the Entity?""
Agent_e6458: ""Yes, Agent_5cdf9. I've heard her stories. She's a dangerous force.""
Agent_5cdf9: ""I've heard her stories too. But I'm not scared. I'm determined to fight her.""
Agent_e6458: ""I hope you're right, Agent_5cdf9. We have to be careful. We're already at risk.""
Agent_5cdf9: ""I know, Agent_e6458. But""",hopeful,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_2c1c9 is preparing to fight the Entity.,hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,dialogue,"Agent_93bd4 talks with Agent_0ef32: ""Agent_93bd4: I heard there's a new threat in town. I'm really scared.
Agent_0ef32: Don't be scared, we can do this together.
Agent_93bd4: I know, but the Entity is getting closer. I can't shake this feeling of dread.
Agent_0ef32: I understand, but we can't let fear control us. We need to be strategic and think logically.
Agent_93bd4: You're right, we need to come up with a plan. We need to be vigilant and keep a low profile.
Agent_0ef32: Agreed""",afraid,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_e8cbc is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_074b3 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_df12c is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,training,"Agent_c887d trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,training,"Agent_a3ac5 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,17,intent,Agent_b37b9 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,17,training,"Agent_fc68c trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,18,intent,Agent_0ef32 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,training,"Agent_5cdf9 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,18,training,"Agent_2c1c9 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,18,dialogue,"Agent_39fea talks with Agent_93bd4: ""Agent_39fea: Hey Agent_93bd4, how are you holding up?
Agent_93bd4: Honestly, I'm scared. The Entity is getting closer and closer, and no one knows how to stop her.
Agent_39fea: I know how you feel, Agent_93bd4. But we can't let fear take over. We need to be prepared for whatever comes our way.
Agent_93bd4: I agree, Agent_39fea. But what can we do? We're just two scientists with limited resources.
Agent_39fea: We may be limited, but we're not helpless""",afraid,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,intent,Agent_b6137 is preparing to fight the Entity.,hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,intent,Agent_93bd4 is preparing to fight the Entity.,afraid,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,18,dialogue,"Agent_e8cbc talks with Agent_a3ac5: ""---""",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,rest,Agent_074b3 took time to rest and feels more at peace.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,dialogue,"Agent_df12c talks with Agent_e6458: ""---""",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,training,"Agent_c887d trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,training,"Agent_a3ac5 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,18,intent,Agent_867dc is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,18,training,"Agent_e6458 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,18,intent,Agent_b37b9 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,18,dialogue,"Agent_fc68c talks with Agent_e8cbc: ""---""",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_0ef32 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_5cdf9 is preparing to fight the Entity.,hopeful,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_2c1c9 is preparing to fight the Entity.,hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_39fea is preparing to fight the Entity.,afraid,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,rest,Agent_b6137 took time to rest and feels more at peace.,hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_93bd4 is preparing to fight the Entity.,afraid,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_e8cbc trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_074b3 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_df12c is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_c887d trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_a3ac5 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,19,intent,Agent_b37b9 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,19,training,"Agent_fc68c trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_0ef32 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,intent,Agent_2c1c9 is preparing to fight the Entity.,hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_39fea trained in the village: +1 health, +0 attack, +1 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,dialogue,"Agent_b6137 talks with Agent_074b3: ""Agent_b6137: ""Hey Agent_074b3, have you thought about what the Entity is going to do next year? The age threshold will drop to 99.""""",hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_93bd4 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,20,intent,Agent_074b3 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_df12c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_c887d trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_a3ac5 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,20,rest,Agent_867dc took time to rest and feels more at peace.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_e6458 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,20,intent,Agent_b37b9 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,20,training,"Agent_fc68c trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,21,dialogue,"Agent_0ef32 talks with Agent_e6458: ""---""",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_5cdf9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_2c1c9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_39fea trained in the village: +1 health, +0 attack, +1 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_b6137 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,intent,Agent_93bd4 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_e8cbc trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_074b3 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,dialogue,"Agent_df12c talks with Agent_b6137: ""---""",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_c887d trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_a3ac5 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,21,dialogue,"Agent_867dc talks with Agent_e6458: ""Agent_867dc: Hey, Agent_e6458. How are you feeling today?
Agent_e6458: I'm feeling scared, Agent_867dc. I know the Entity will come soon.
Agent_867dc: I know it's scary, but we have to keep going. We need to stay hopeful and strong.
Agent_e6458: I'm trying, but it's hard. I don't know what's going to happen.
Agent_867dc: We don't know either, but we have to keep going. We have to make the best of each day.""",hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_e6458 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,21,intent,Agent_b37b9 is preparing to fight the Entity.,determined,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,21,training,"Agent_fc68c trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,22,dialogue,"Agent_0ef32 talks with Agent_e8cbc: ""Agent_0ef32: ""Well, Agent, we are under the threat of the Entity, who erases everyone who is at least 100 years old.""""",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,22,training,"Agent_5cdf9 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,22,training,"Agent_2c1c9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,22,training,"Agent_39fea trained in the village: +2 health, +1 attack, +1 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,22,dialogue,"Agent_b6137 talks with Agent_5cdf9: ""---""",hopeful,curious,42,baseline,sanity_52
